nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm0116452,Bárbara Bruno,1957,\N,actress,"tt0209729,tt0209784,tt9342092,tt0209817"
nm0116671,Andrea Bruschi,1968,\N,"actor,writer,casting_director","tt2237324,tt5533370,tt5057130,tt3502172"
nm0116721,Dmitriy Brusnikin,1957,2018,"actor,director,writer","tt10580146,tt4054022,tt15211146,tt0158083"
nm0116752,Richard C. Brustein,\N,\N,"producer,writer,executive","tt0195455,tt0194596,tt0207270,tt0120359"
nm0116935,Dwight Bryan,\N,\N,,tt0204651
nm0116946,Graham Bryan,\N,\N,"actor,director,writer","tt22491016,tt2873282,tt7155254,tt7718490"
nm0117092,Edward Bryant,1945,2017,"actor,writer","tt0097718,tt0887971,tt0200732,tt0101117"
nm0117129,Jeff Bryant,\N,\N,"producer,editor","tt1034036,tt0197918,tt1946166,tt1946146"
nm0117168,Linda Bryant,\N,\N,producer,tt0220699
nm0117192,Molly Bryant,\N,\N,"actress,writer,producer","tt0112818,tt0115683,tt0365830,tt0455857"
nm0117206,Peter Bryant,1959,\N,"actor,writer","tt0120667,tt0204993,tt0113497,tt0175142"
nm0117354,Lisa Bryer,1957,\N,"producer,miscellaneous","tt0217824,tt0455590,tt0242527,tt0485780"
nm0117382,Valentin Bryleev,1926,2004,actor,"tt0052600,tt0167482,tt0049397,tt0314827"
nm0117487,Marek Brzezinski,\N,\N,actor,"tt0139004,tt0204799"
nm0117494,Anthony Brzezinski,\N,\N,director,tt0217394
nm0117495,Carol Brzezinski,\N,\N,"visual_effects,editor,miscellaneous","tt0120749,tt0960144,tt0117731,tt0425637"
nm0117500,Zbigniew Brzezinski,1928,2017,,"tt0756324,tt1572769,tt2852690,tt4505450"
nm0117515,Dariusz Brzóskiewicz,\N,\N,actor,"tt0386970,tt0210869"
nm0117598,Olivier Brémond,\N,\N,"producer,writer","tt0377134,tt0285963,tt0209077,tt0172057"
nm0117605,Gaston Bréval,\N,\N,actor,tt0220612
nm0117674,Hans Brückner,\N,\N,"cinematographer,director","tt1686881,tt0258954,tt0200426,tt0257720"
nm0117685,Wilhelm Brückner,1884,1954,,tt0233875
nm0117743,Eric Bu,\N,\N,"director,writer,cinematographer","tt2441748,tt3509152,tt3509168,tt0216253"
nm0117768,Marc Buanga,\N,\N,actor,"tt2629872,tt0195551,tt2127270"
nm0117826,Michael Bublé,1975,\N,"music_artist,soundtrack,actor","tt0372532,tt1126618,tt0316654,tt0313737"
nm0117857,Dan Bucatinsky,\N,\N,"producer,writer,actor","tt9164986,tt2126357,tt1837576,tt0434672"
nm0118068,Robert S. Buchanan,\N,\N,producer,tt0202001
nm0118098,Robert Buchar,\N,\N,"cinematographer,producer,director","tt0387508,tt2398242,tt0265688,tt0225899"
nm0118205,Shlomo Buchler,\N,\N,"producer,actor,director","tt0227515,tt0320531,tt0317980,tt5278806"
nm0118207,Zev Buchler,\N,\N,actress,tt0227515
nm0118432,Wernher Buck,\N,1982,actor,"tt0218199,tt0806910,tt0198526,tt0131686"
nm0118568,A.J. Buckley,1977,\N,"actor,producer,director",tt1325001
nm0118593,Denise Buckley,1945,\N,actress,"tt0055701,tt0188372,tt0054518,tt0063893"
nm0118618,James Buckley,\N,\N,actor,"tt0244664,tt0493329,tt0205224"
nm0118641,Kathy Buckley,\N,\N,"actress,producer,writer","tt0103569,tt2640844,tt0247094,tt0108968"
nm0118649,Kristen Buckley,\N,\N,"writer,miscellaneous,producer","tt4120638,tt5851708"
nm0118675,Ralph Buckley,\N,\N,actor,"tt0103980,tt0202835,tt0112864,tt0208614"
nm0118684,Robert Buckley,\N,\N,"composer,music_department,soundtrack","tt0103439,tt0075286,tt0108903,tt1106447"
nm0118713,Forrest Buckman,\N,\N,actor,tt0200074
nm0118741,Andre Buckner,1964,\N,"actor,producer,writer",tt3104696
nm0118750,Dianne Buckner,\N,\N,,"tt0341863,tt2358735,tt1170858,tt0199283"
nm0118766,Kofi Bucknor,1953,2017,actor,"tt0096768,tt15568978,tt2332777,tt0216803"
nm0118792,Aaron Buckwalter,\N,\N,actor,"tt0196968,tt0115259,tt0220238,tt0396364"
nm0118794,Brad Buckwalter,\N,\N,"editor,producer","tt0443616,tt11079096,tt1511166,tt5621596"
nm0118798,Harry Buckwitz,1904,1987,"director,actor,writer","tt0343013,tt1315970,tt0249601,tt1296369"
nm0118883,Radoslav Budác,1979,\N,actor,"tt0204636,tt0102571,tt9056854,tt0104858"
nm0118946,Susanne Buddenberg,1969,\N,"director,writer,production_designer","tt0981086,tt0443104,tt0331363,tt0206794"
nm0118985,Anne Budgell,\N,\N,"director,writer",tt0226932
nm0119050,Kelly Budnarchuk,\N,\N,actress,tt0227996
nm0119060,Judy Budnitz,\N,\N,writer,tt0212921
nm0119063,Martin Budny,\N,\N,actor,"tt9572668,tt16023794,tt11423730,tt6543652"
nm0119140,Álvaro Buela,1961,\N,"director,writer","tt0388703,tt0225782"
nm0119173,Randy Buenaflor,\N,\N,"miscellaneous,art_department,producer","tt0165409,tt0118886,tt0155425,tt0137094"
nm0119178,Alejandro Buenaventura,1941,\N,actor,"tt1593429,tt0216459,tt3596098,tt0459721"
nm0119200,Carlos Buendía Lara,\N,\N,writer,tt0221071
nm0119203,Fausto Buendía,\N,\N,writer,tt0227236
nm0119209,Erika Buenfil,1963,\N,"actress,soundtrack","tt0211827,tt1743281,tt1316004,tt0212642"
nm0119240,Juan Andrés Bueno,\N,\N,"writer,director,producer","tt0217662,tt0326789,tt0323749,tt2633044"
nm0119251,Marilu Bueno,1940,2022,actress,"tt0191058,tt0145612,tt0312773,tt1339218"
nm0119258,Patrícia Bueno,1949,\N,actress,"tt0138225,tt0138265,tt0205712,tt0209827"
nm0119281,Michael Buerk,1946,\N,"actor,soundtrack","tt0283700,tt0403789,tt4786824"
nm0119305,Benny Buettner,\N,\N,"actor,producer","tt0118998,tt0182789,tt0115285,tt11946480"
nm0119312,Yasemin Bueyueksapci,\N,\N,actress,"tt0206866,tt0205146"
nm0119370,Erna Buffie,\N,\N,"writer,director,producer","tt0198190,tt0225101,tt0841964,tt0225233"
nm0119497,Sam Buggeln,\N,\N,production_designer,tt0221696
nm0119685,Rudolf Buitendach,1969,\N,"editor,director,producer","tt3410054,tt3390376,tt1954364,tt2346198"
nm0119705,Séverine Bujard,\N,\N,actress,"tt2350626,tt0069178,tt0217917,tt0315861"
nm0119711,Christian Bujeau,\N,\N,"actor,miscellaneous","tt0272982,tt0108500,tt0120882,tt4329032"
nm0119719,Richard Bujold,\N,\N,"camera_department,editorial_department,editor","tt0102993,tt0234798,tt0080880,tt0088652"
nm0119812,Tammi Bula,\N,\N,actress,"tt0063928,tt0068149,tt0312084,tt0058796"
nm0119865,Léa Bulcão,\N,\N,actress,"tt0212704,tt0194850"
nm0119869,Eric Bulder,\N,\N,"cinematographer,camera_department","tt0088179,tt0218057"
nm0119904,Stephanie Weier,1967,\N,"miscellaneous,producer,writer","tt1226273,tt1086064,tt1800246,tt0473705"
nm0119915,Dario Bulic,\N,\N,composer,tt0197567
nm0119980,Kjersti Bull,\N,\N,actress,tt0217604
nm0119981,Larry Bull,\N,\N,"actor,miscellaneous","tt7817340,tt6161168,tt2741602,tt5853176"
nm0119999,Stein-Roger Bull,\N,\N,"director,producer,production_manager","tt0224932,tt0078576,tt6895896,tt0083487"
nm0120023,James Bullard,\N,\N,actor,tt0209077
nm0120080,Judas Bullhorn,\N,\N,"director,visual_effects,soundtrack","tt0351519,tt1855999,tt0216794,tt0128257"
nm0120194,Joe J. Bullocks,\N,\N,actor,tt0198444
nm0120215,Todd Bulman,\N,\N,writer,tt0198406
nm0120292,Grace Bumbry,1937,2023,"actress,soundtrack","tt0278463,tt0212040,tt0250971,tt0110074"
nm0120345,Dan Bunch,\N,\N,"actor,miscellaneous","tt0163037,tt0210013"
nm0120399,A.E. Bundy,1880,1949,"producer,writer","tt0221007,tt0150228,tt0390367,tt0389902"
nm0120526,Paul Bunnell,1963,\N,"actor,writer,director","tt1754633,tt0204676,tt0310861,tt0395785"
nm0120603,Kosta Bunusevac,1948,2021,"actor,costume_department,production_designer","tt0405758,tt0105233,tt0180633,tt0158610"
nm0120609,Nigel Bunyan,1972,\N,"editor,editorial_department,sound_department","tt8266310,tt1289406,tt0294307,tt0330373"
nm0120662,Umberto Buonocuore,1930,2007,actor,"tt0074278,tt0823900,tt1165095,tt0370168"
nm0120665,Danny Buonsanto,\N,\N,"cinematographer,camera_department,producer","tt1458447,tt7752656,tt1836745,tt0359190"
nm0120677,Catherine Buquen,\N,\N,actress,"tt0162555,tt0307553,tt0759057,tt0224902"
nm0120735,Yve Burbach,1975,\N,"actress,soundtrack","tt0196264,tt0108979,tt0108985,tt1139434"
nm0120793,Richard Burch,\N,\N,"transportation_department,stunts,actor","tt0120685,tt0106697,tt0421054,tt0133152"
nm0120801,Jeannine Burch,1968,\N,actress,"tt0115088,tt0806910,tt0099114,tt0108979"
nm0120802,Jesse Burch,1970,\N,actor,"tt1606378,tt1586265,tt1706601,tt0408790"
nm0120821,Shelly Burch,1959,\N,actress,"tt0159876,tt0088889,tt0086759,tt0088612"
nm0120846,Phil Burchell,\N,\N,"sound_department,cinematographer,camera_department","tt0779982,tt1441259,tt0159922,tt0420415"
nm0120875,Alex Burchu,\N,\N,"actor,miscellaneous","tt0271217,tt0206501,tt0202294,tt15308650"
nm0120961,Nicole Burdette,\N,\N,"actress,writer,soundtrack","tt0105265,tt0092563,tt0099685,tt0141842"
nm0120966,Benjamin Burdick,\N,\N,actor,"tt0247082,tt0285331,tt1839683,tt0196237"
nm0121024,Gia Burjanadze,\N,\N,actor,"tt0287055,tt0848477,tt4194846,tt0353501"
nm0121036,Jean Guy Bureau,\N,\N,"cinematographer,director,camera_department","tt1519575,tt1275472,tt2177877,tt1715258"
nm0121139,Didier Burgaux,\N,\N,"art_department,production_designer",tt0212872
nm0121140,Leandro Burgay,\N,\N,producer,tt0204503
nm0121203,Janez Burger,1965,\N,"director,writer,actor","tt6061558,tt0206385,tt1156528,tt0334267"
nm0121222,Michele Burger,\N,\N,actress,"tt0100265,tt0204165,tt0098206,tt0095840"
nm0121225,Natasa Burger,1968,\N,actress,"tt0281202,tt1247690,tt1730768,tt0334267"
nm0121263,Brian Burgess,\N,\N,"producer,visual_effects,production_manager","tt0106950,tt0059973,tt0068611,tt0117331"
nm0121311,John Burgess,\N,\N,actor,tt0210369
nm0121326,Melvin Burgess,1954,\N,writer,"tt0210133,tt0411004,tt1510898,tt0313202"
nm0121334,Paul Burgess,\N,\N,"editor,director,producer","tt19786738,tt16971864,tt0488986,tt6794912"
nm0121489,Octavio Burgueño,\N,\N,actor,"tt1002444,tt0208633,tt1073206,tt5331876"
nm0121492,Julie Burgundy,\N,\N,actress,tt0196605
nm0121525,Claude de Burie,1968,\N,actor,"tt0118372,tt0149534,tt0955211,tt0149546"
nm0121636,Christine Burke,1929,2009,"actress,soundtrack","tt0095222,tt0052520,tt0055705,tt0207371"
nm0121672,Erik Burke,1963,\N,"actor,miscellaneous","tt0275154,tt0149534,tt0287269,tt0149546"
nm0121683,Frances Burke,\N,\N,actress,"tt0219029,tt0158033,tt0446262,tt0215865"
nm0121741,Johnny Burke,1908,1964,"soundtrack,music_department,writer","tt0102070,tt0117731,tt0036872,tt0124298"
nm0121788,Martin Burke,\N,\N,"sound_department,editor,editorial_department","tt0204349,tt0220066,tt0390524,tt0317363"
nm0121918,Rémy Burkel,\N,\N,"director,assistant_director,actor","tt1105172,tt1381096,tt3805856,tt19395614"
nm0122044,David Burkman,\N,\N,"writer,producer,director","tt3469718,tt19720400,tt4601504,tt0219156"
nm0122087,Vladimir Burlachenko,\N,\N,cinematographer,"tt6141174,tt0202294,tt5655930,tt0387995"
nm0122111,Mary Burleigh,1957,\N,actress,"tt0312910,tt0202842,tt0161126"
nm0122143,Pip Burley,\N,\N,"music_department,composer","tt0101077,tt1134907,tt0201861"
nm0122273,Sabrina Burnard,\N,\N,"editor,camera_department,editorial_department","tt7424936,tt2954744,tt0902465,tt8139850"
nm0122280,Spencer Burnbridge,\N,\N,actor,tt0196133
nm0122383,Jon Burnett,\N,\N,actor,tt0195190
nm0122414,Michael Burnett,1963,\N,"make_up_department,special_effects,miscellaneous","tt0105698,tt0244365,tt0093148,tt0192917"
nm0122525,Catherine Burniaux,\N,\N,"producer,editor","tt0116206,tt1285130,tt0410549,tt1033917"
nm0122559,Alison Burns,\N,\N,"editor,director,editorial_department","tt0280677,tt0269788,tt0203446,tt0102993"
nm0122635,David Burns,1977,\N,"actor,producer","tt0209253,tt9644058,tt1118075,tt1510926"
nm0122730,Juan David Burns,\N,\N,"producer,director,miscellaneous","tt0208630,tt0303418,tt0158403,tt0212665"
nm0122850,Richard Burns,\N,\N,actor,"tt0099499,tt0197770"
nm0122921,Walter Burns,\N,\N,"director,producer",tt0211216
nm0122945,R.L. Burnside,1926,2005,"soundtrack,music_department,composer","tt0444682,tt1068242,tt1308729,tt0462200"
nm0123054,Daisy Burrell,1892,1982,actress,"tt0219883,tt0328004,tt0204919,tt0127644"
nm0123117,John Burridge,\N,\N,"editor,editorial_department,miscellaneous","tt0469999,tt1413906,tt0880557,tt0251094"
nm0123150,Ray Burris,\N,\N,editor,"tt0205391,tt0361606,tt0326070,tt0384744"
nm0123313,Bob Burrus,1938,2007,actor,"tt1651316,tt0212604"
nm0123316,Ron Burrus,1944,\N,"miscellaneous,director","tt0194915,tt0104225,tt0157007"
nm0123381,Stefan Burstini,\N,\N,producer,"tt0194941,tt0137283"
nm0123393,Pesach Burstein,1896,1986,"actor,soundtrack","tt0137404,tt1309398"
nm0123531,Brooke Burton,\N,\N,"writer,editorial_department,script_department","tt0238148,tt0200511,tt0261992"
nm0123539,Charity Burton,\N,\N,"producer,actress,executive","tt0248169,tt4494372,tt1975126,tt0217840"
nm0123583,Gabrielle Burton,\N,\N,"producer,actress,director","tt1100089,tt0217840,tt0248169,tt3467900"
nm0123618,Jennifer Burton,\N,\N,actress,tt0208679
nm0123619,Jennifer Burton,\N,\N,"producer,director,actress","tt0498350,tt3028164,tt0248169,tt4494372"
nm0123643,Lance Burton,1960,\N,"actor,producer,miscellaneous","tt0083437,tt1623205,tt3433160,tt5111334"
nm0123695,Richard C. Burton,\N,\N,"actor,miscellaneous,writer","tt0228004,tt0409459,tt0343818,tt0758730"
nm0123753,Ursula Burton,\N,\N,"actress,producer,director","tt0117608,tt0248169,tt0413573,tt0498350"
nm0123770,Willie D. Burton,\N,\N,"sound_department,producer,director","tt6723592,tt0086567,tt0107206,tt0443489"
nm0123798,Masami Furukido,\N,\N,actress,"tt0064428,tt0064426,tt0202627"
nm0123803,Elena Burunova,\N,\N,"actress,camera_department","tt0211423,tt1380080"
nm0123923,Horacio Buscaglia,\N,2006,actor,"tt0196448,tt1461681"
nm0123925,Mónica Buscaglia,\N,\N,actress,"tt0451493,tt4632408,tt0197155"
nm0123931,Juan Pablo Buscarini,\N,\N,"producer,writer,director","tt2766268,tt14648296,tt0208870,tt0382739"
nm0123932,Gianni Buscarino,\N,\N,actor,"tt0200135,tt1245703,tt1245912,tt9012344"
nm0123991,Kurt Busch,1879,1954,actor,"tt0158174,tt7419952,tt0007168,tt7474496"
nm0123997,Markus Busch,1965,\N,"writer,director","tt0265188,tt1740724,tt1718776,tt0806910"
nm0124017,Viviane Bartsch,1972,\N,"actress,soundtrack","tt2463154,tt0199776,tt0254686,tt1425630"
nm0124160,Josef Bush,\N,\N,"writer,actor","tt0211216,tt0235308,tt0132354,tt0222121"
nm0124185,Paddy Bush,1952,\N,actor,"tt0107421,tt0199252,tt0217597"
nm0124282,Jay Bushman,\N,\N,"producer,writer,miscellaneous","tt0223863,tt2392261,tt4824394,tt2360714"
nm0124296,Asa S. Bushnell,1834,1904,,"tt0215820,tt0216786"
nm0124318,Tim Bushong,\N,\N,composer,tt0228037
nm0124389,Manuel Busquets,1945,2019,"actor,miscellaneous","tt0246391,tt0216459,tt1244387,tt0459721"
nm0124508,Bussunda,1962,2006,"actor,writer","tt0354087,tt0222539,tt0222637,tt0491279"
nm0124545,Rafael Bustamante,\N,\N,"composer,music_department","tt1384591,tt0223585,tt0225838,tt0211837"
nm0124569,Raúl Busteros,1953,\N,"director,writer,assistant_director","tt0210879,tt0341624,tt0291439,tt0330498"
nm0124601,Marco Bustos,\N,\N,actor,"tt0228750,tt1890936,tt0210249,tt0298262"
nm0124613,Birger Bustorff,\N,\N,"camera_department,cinematographer,actor","tt0132917,tt0351775,tt16246774,tt0806910"
nm0124751,Todd Butera,\N,\N,"actor,producer","tt0223863,tt6735740"
nm0124808,Alex Butler,\N,\N,"producer,actor,writer","tt0105792,tt2372279,tt0103893,tt1701226"
nm0124884,David A. Butler,\N,\N,actor,tt0200074
nm0124914,Eugene Butler,\N,\N,actor,"tt0079168,tt0087244,tt0115241,tt0092644"
nm0124948,Igor Butler,\N,\N,actor,"tt0172040,tt0228715,tt0195448,tt0196289"
nm0124997,Katherine Kendall,1969,\N,"actress,producer","tt11198810,tt0405336,tt0303461,tt0117802"
nm0125039,M.J. Butler,\N,\N,"writer,director,editor","tt0370362,tt5940464,tt5957032,tt4552390"
nm0125124,Ruby Butler,\N,\N,actress,"tt0203698,tt0203986"
nm0125151,Trevor Butler,\N,\N,actor,"tt0088613,tt1375627,tt0200095,tt0081910"
nm0125210,Asim Butt,1978,2010,actor,tt0212908
nm0125212,Athar Butt,1978,\N,actor,tt0212908
nm0125213,Atif Butt,1978,\N,"actor,producer",tt0212908
nm0125220,Edmund Butt,1968,\N,"composer,music_department,soundtrack","tt0118929,tt0411267,tt1415175,tt11692698"
nm0125225,Jennifer Butt,1958,2022,actress,"tt0106068,tt0098749,tt0098577,tt0117439"
nm0125273,Alfred Butterfield,1915,1965,"writer,producer","tt0210040,tt0227459,tt0293810"
nm0125285,Fontana Butterfield,\N,\N,"actress,casting_director,producer","tt9024096,tt5277726,tt5081618,tt0219643"
nm0125391,Andreas Buttler,\N,\N,actor,"tt0291284,tt0214647,tt0257192,tt0196510"
nm0125469,Yuriy Butyrin,1930,2016,"animation_department,director,writer","tt8537462,tt0234355,tt0219207,tt6372528"
nm0125572,André Buytaers,\N,\N,"director,writer","tt28497821,tt0168368,tt8487316,tt0224315"
nm0125592,Karina Buzeki,\N,\N,actress,"tt0202199,tt0327333,tt0410973,tt0441830"
nm0125632,Rita Buzzar,\N,\N,"writer,producer,director","tt0196811,tt4302788,tt1180300,tt2401711"
nm0125686,Liz Byan,\N,\N,actress,tt0210484
nm0125694,Betsy Byars,1928,2020,writer,"tt0202179,tt0177448,tt0075471"
nm0125729,Ivan Bychkov,\N,\N,actor,"tt0168139,tt2033338,tt0281715,tt0060747"
nm0125745,Søren Byder,1972,\N,actor,"tt1329539,tt0246370,tt0117140,tt0338418"
nm0125930,Eric Byler,1972,\N,"director,writer,producer","tt0284478,tt0402763,tt0425558,tt1450681"
nm0126053,Robert Byrd,1917,2010,actor,"tt0224835,tt11197068,tt1068634,tt0279111"
nm0126059,Ron Byrd,\N,\N,actor,"tt0475174,tt0202494,tt0092357,tt0097928"
nm0126112,Allie Byrne,1967,\N,actress,"tt0219285,tt0094525,tt12749392,tt0104454"
nm0126123,Billy Byrne,\N,\N,camera_department,"tt0200358,tt0107042,tt0408418,tt0184122"
nm0126198,Jason Byrne,1972,\N,"actor,writer,producer","tt3202220,tt2241411,tt7992300,tt0227890"
nm0126270,Paula Byrne,\N,\N,actress,"tt0221319,tt1245415,tt0062583,tt0052442"
nm0126324,James Byrnes,1879,1972,,"tt0045431,tt0071075"
nm0126328,Joe Byrnes,\N,\N,"director,actor,animation_department","tt0439377,tt0356242,tt0205236"
nm0126407,Lord T. Byron,\N,\N,,tt0207998
nm0126470,Ira Bystryakova,\N,\N,actress,tt0204754
nm0126513,Peter Bzdúch,1955,2012,actor,"tt0239513,tt0368730,tt0087580,tt0244895"
nm0126551,Zoltán Bán,1916,1998,"actor,assistant_director","tt0171318,tt0067814,tt0074024,tt0343814"
nm0126647,Luise Bähr,1979,\N,actress,"tt0454814,tt1416336,tt0365675,tt0790777"
nm0126699,Jo Tore Bæverfjord,\N,\N,"actor,composer",tt0215912
nm0126703,Michael Bévort,\N,\N,"producer,actor,writer","tt0247895,tt0226351,tt0164994,tt11463148"
nm0126729,Jean-Thomas Bédard,\N,\N,"director,writer,animation_department","tt0226699,tt0237110,tt0256290,tt0256449"
nm0126751,Thomas Béguin,\N,\N,director,tt0221423
nm0126755,Marie-Josée Béhar,\N,\N,"editor,assistant_director,actress","tt0254512,tt0222067,tt0085639,tt2565208"
nm0126789,Charles-Étienne Bélanger,\N,\N,actor,tt0220202
nm0126797,Guy Bélanger,1946,\N,"composer,music_department","tt1102132,tt0379298,tt0210915,tt1461211"
nm0126838,Monique Bélisle,1954,2017,actress,"tt0070263,tt0080523,tt0076590,tt0083236"
nm0126840,Robert Bélisle,\N,\N,"director,animation_department,editor",tt0225287
nm0126888,Christian Bérard,\N,\N,producer,"tt0338732,tt0374583,tt0216787,tt2241691"
nm0126917,Louis Bériot,1939,2019,"writer,producer,director","tt0335601,tt3805856,tt14887010,tt14886890"
nm0126936,Catherine Bézert,\N,\N,actress,"tt0205495,tt0093673"
nm0127014,Theresa Böhler,1983,\N,actress,"tt0217063,tt0267547"
nm0127049,Rudolf Böhm,1917,\N,"writer,script_department","tt0386484,tt0054280,tt0048970,tt0806901"
nm0127083,Otto Bökman,1874,1938,"cinematographer,sound_department","tt0169925,tt0235785,tt0235786,tt23182732"
nm0127133,Maja Bösch,\N,\N,actress,tt0205469
nm0127175,Bettina Böttinger,1956,\N,"producer,director,actress","tt1089584,tt9220060,tt0370166,tt0862582"
nm0127188,Bjarne Bø,1907,1998,"actor,assistant_director","tt0031395,tt0035475,tt0052939,tt0217026"
nm0127199,Kjetil Bøe,\N,\N,actor,tt0214561
nm0127223,Calle Børresen,\N,\N,"cinematographer,camera_department,producer","tt9612102,tt1977806,tt0827517,tt0265016"
nm0127326,Wolfgang Büser,1938,\N,,"tt0296361,tt0298620,tt0205696,tt0388619"
nm0127333,Michael Bütow,1966,\N,"producer,production_manager","tt0135831,tt0120489,tt0173138,tt0157990"
nm0127452,Mario Caballero,1909,1955,actor,"tt0244745,tt0219570,tt0243809,tt0228530"
nm0127460,Natalia Caballero,\N,\N,"producer,actress","tt2064978,tt0226721"
nm0127543,Ena Cabayo,1930,1992,actress,"tt0159226,tt0075561,tt0377275,tt0083390"
nm0127562,Stéphane Cabel,\N,\N,"writer,actor,director","tt0237534,tt3037028,tt0447619,tt19319352"
nm0127575,Carlos L. Cabello,\N,\N,"assistant_director,actor,writer","tt0040075,tt0040560,tt0218072,tt0034479"
nm0127576,Ciro Cabello,\N,\N,"cinematographer,camera_department,director","tt0437059,tt0246199,tt0257564,tt0287856"
nm0127640,Bill Cable,1946,1998,"actor,writer","tt0089791,tt0095088,tt0103772,tt5929764"
nm0127676,Annette Cabot,1941,\N,actress,"tt0219760,tt0053525,tt0053491,tt0059982"
nm0127799,Carlos Cabrera,\N,\N,actor,"tt0185103,tt8914806,tt0282267,tt13690856"
nm0127858,Marisol Cabrera,\N,\N,actress,"tt0368978,tt0389976,tt0217259"
nm0127859,Martín Cabrera,\N,\N,actor,"tt1866093,tt0200963,tt0204607"
nm0127906,Sylvette Cabrisseau,\N,\N,"actress,soundtrack","tt10145256,tt0186258,tt0204466,tt13335770"
